NCBITaxID,DOI,isomer_ID
9337,10.1007/s10719-014-9533-y,5_1_0_1_0b
9923,10.1021/acs.analchem.0c00342,2_0_0_1_0a
9590,10.1021/pr1009367,4_2_1_0_0j
9606,10.4052/tigg.1734.1SE,6_4_3_0_0h
9595,10.1093/glycob/cwp006,2_0_0_0_1a
30521,10.1016/j.idairyj.2020.104727,4_2_0_0_0d
9913,10.1021/acs.jafc.1c05872,4_2_0_0_0g
9606,10.4052/tigg.1734.1SE,5_3_4_0_0a
9598,10.1021/pr1009367,2_0_2_0_0b
9923,10.1016/j.smallrumres.2013.03.014,2_0_0_1_0b
9923,10.1017/S0007114513003772,3_0_0_0_2a
9825,10.1038/s41598-018-23025-x,3_1_0_1_0d
9685,10.1371/journal.pone.0243323,5_2_2_0_0b
9825,10.1021/acs.jafc.6b00497,5_2_0_0_0a
9913,10.1021/acs.analchem.0c00342,3_2_0_0_0f
9805,10.1007/978-1-4615-1371-1_40,2_0_1_0_0a
1446311,10.1021/acs.analchem.0c00342,1_1_1_0_0a
9825,10.3168/jds.2016-10966,3_1_0_1_0h
9825,10.1093/jas/sky212,4_0_0_0_0c
9606,10.4052/tigg.1734.1SE,4_2_3_0_0g
9606,10.1021/pr101006u,5_3_1_1_0b
9825,10.1038/s41598-018-23025-x,2_1_0_1_0f
9544,10.1021/pr1009367,4_2_0_1_0n
9825,10.1021/jf100398u,4_2_0_2_0a
1446311,10.1021/acs.analchem.0c00342,2_0_1_0_0a
9825,10.1038/s41598-018-23025-x,2_1_0_0_0k
9913,10.1017/S0007114513003772,2_1_1_0_0b
9615,10.1371/journal.pone.0243323,6_4_0_1_0b
9606,10.1016/bs.accb.2015.08.002,5_3_2_1_0b
9606,10.1021/pr100362f,6_4_3_0_0c
9825,10.3389/fnut.2016.00039,3_2_0_0_0h
9793,10.1016/j.lwt.2019.108437,2_0_0_1_0a
9606,10.4052/tigg.1734.1SE,5_3_1_0_0h
9796,10.1002/2211-5463.12460,1_1_1_0_0b
9796,10.1002/2211-5463.12460,4_0_0_0_0e
9923,10.1017/S0007114513003772,1_1_0_0_1b
9606,10.1021/pr1009367,5_3_1_0_0m
9913,10.1017/S0007114513003772,3_1_0_0_0b
9923,10.1016/j.chroma.2015.09.060,2_0_1_0_0c
9544,10.1021/pr1009367,4_2_2_0_0o
89462,10.1021/acs.analchem.0c00342,3_0_0_1_0h
9913,10.1017/S0007114513003772,4_1_0_2_0c
9606,10.1016/bs.accb.2015.08.002,6_4_2_0_0i
9606,10.1021/acs.jafc.1c05872,4_2_3_0_0i
9483,10.1021/pr1009367,4_2_0_0_0b
9825,10.1093/jas/sky212,1_1_0_1_0a
9590,10.1021/pr1009367,5_3_0_0_0b
9940,10.1017/S0007114513003772,1_1_0_0_1b
9923,10.1016/j.smallrumres.2013.03.014,5_0_0_0_0c
9606,10.1021/acs.analchem.0c00342,7_5_1_0_0b
9606,10.1016/bs.accb.2015.08.002,5_3_3_0_0c
9544,10.1021/pr1009367,3_1_0_1_0g
9606,10.1021/pr1009367,4_2_1_1_0r
9923,10.1016/j.carbpol.2020.115965,7_0_0_0_0a
9643,10.1007/s10719-019-09899-7,4_2_1_1_0c
9595,10.1021/pr1009367,2_1_0_0_0k
9544,10.1021/pr1009367,4_2_0_1_0o
9825,10.1017/S0007114513003772,4_2_0_0_0f
9796,10.1017/S0007114513003772,4_0_0_0_0c
9825,10.1038/s41598-018-23025-x,4_1_1_1_0b
9544,10.1021/pr1009367,4_1_0_0_0a
9606,10.1021/pr100362f,4_2_1_0_0b
9793,10.1039/c8fo02584c,2_0_1_0_0b
9923,10.1021/acs.analchem.0c00342,3_1_0_0_0b
9825,10.1093/jas/sky212,1_2_0_0_0b
9825,10.3389/fnut.2016.00039,2_1_0_0_0p
9606,10.1016/bs.accb.2015.08.002,6_4_4_0_0b
9837,10.1021/acs.jafc.1c05872,4_1_0_0_0g
9600,10.1093/glycob/cwp006,3_1_0_1_0b
9606,10.1016/bs.accb.2015.08.002,5_3_0_0_0d
69260,10.1007/978-1-4615-1371-1_40,3_1_0_0_0a
9606,10.1016/bs.accb.2015.08.002,2_0_0_1_0a
9606,10.1021/pr101006u,4_2_1_1_0o
9923,10.1016/0008-6215(94)84177-2,3_0_0_0_0a
9913,10.1021/acs.analchem.0c00342,4_0_0_0_0c
9544,10.1021/pr1009367,3_1_1_0_0j
9913,10.1021/acs.analchem.0c00342,4_1_0_0_0h
9923,10.1016/j.chroma.2015.09.060,1_1_0_1_0d
9923,10.1021/acs.jafc.6b05104,2_0_0_2_0b
9606,10.1016/bs.accb.2015.08.002,5_3_3_0_0d
9590,10.1021/pr1009367,4_1_0_0_0a
9913,10.1093/glycob/cwt007,3_1_0_1_0f
9685,10.1371/journal.pone.0243323,2_0_1_0_0a
9923,10.1016/j.carbpol.2020.115965,2_0_0_1_0b
9598,10.1021/pr1009367,2_1_0_0_0k
9483,10.1021/pr1009367,4_2_0_0_0n
9923,10.1016/j.chroma.2015.09.060,4_2_0_1_0n
9923,10.1016/s0305-0491(96)00269-6,2_0_0_0_1b
9913,10.1093/glycob/cwt007,3_2_1_0_0e
9796,10.1002/2211-5463.12460,3_0_0_1_0h
9923,10.1021/acs.jafc.1c05872,2_0_0_1_0c
9837,10.3168/jds.2010-3151,3_0_0_1_0e
9315,10.1007/s10719-012-9372-7,4_1_0_1_0b
9685,10.1371/journal.pone.0243323,4_2_0_0_0b
9825,10.1017/S0007114513003772,3_1_1_0_0c
9590,10.1021/pr1009367,4_1_0_0_0g
9825,10.1038/s41598-018-23025-x,2_0_0_1_0b
9838,10.1017/S0007114513003772,3_0_0_0_0a
9940,10.1017/S0007114513003772,3_2_0_0_0d
9606,10.1021/pr100362f,3_1_1_0_0c
39304,10.1016/j.ab.2009.03.004,5_5_1_0_0a
30588,10.1021/pr1009367,4_2_0_1_0c
10090,10.1016/j.carbpol.2021.117734,3_1_0_1_0b
9913,10.1021/acs.jafc.1c05872,4_0_0_0_1a
1446311,10.1021/acs.analchem.0c00342,4_2_2_0_0i
9825,10.1093/jas/sky212,2_1_0_0_0k
9606,10.4052/tigg.1734.1SE,5_3_3_0_0i
9825,10.1038/s41598-018-23025-x,4_1_0_0_0a
9825,10.1093/jas/sky212,3_2_0_0_0f
9606,10.1021/jf0615810,4_2_2_0_0i
1446311,10.1111/j.1740-0929.2010.00787.x,3_0_1_0_0a
9483,10.1021/pr1009367,3_1_0_1_0k
9606,10.1016/bs.accb.2015.08.002,4_2_1_1_0i
9615,10.1371/journal.pone.0243323,3_0_1_0_0f
9483,10.1021/pr1009367,4_2_1_1_0n
9796,10.1021/acs.jafc.5b01127,4_1_0_0_0a
9825,10.1021/acs.jafc.6b00497,4_2_0_1_0a
9923,10.1021/acs.jafc.6b05104,3_1_0_0_0h
9793,10.1039/c8fo02584c,3_1_0_0_0a
9923,10.1021/acs.analchem.0c00342,3_1_0_0_0c
9923,10.1016/j.carbpol.2020.115965,1_1_0_1_0d
9913,10.1021/jf300015j,2_0_0_0_1d
9615,10.1371/journal.pone.0243323,4_2_1_1_0n
9606,10.1016/bs.accb.2015.08.002,4_2_0_3_0a
9600,10.1093/glycob/cwp006,4_2_1_1_0d
31869,10.1007/s10719-012-9370-9,3_1_0_0_0a
9606,10.4052/tigg.1734.1SE,4_2_2_0_0j
9923,10.1021/acs.jafc.1c05872,5_0_0_0_0c
9544,10.1021/pr1009367,5_2_1_0_0b
9598,10.1021/pr1009367,5_3_1_0_0l
89462,10.1021/acs.analchem.0c00342,5_2_1_0_0b
9825,10.1038/s41598-018-23025-x,1_2_0_0_0b
9923,10.1016/j.smallrumres.2013.03.014,3_0_0_0_2b
30548,10.1111/asj.12040,4_2_1_0_0e
9923,10.1021/acs.jafc.1c05872,4_2_1_0_0o
9923,10.1016/j.carbpol.2020.115965,4_2_0_0_1c
9595,10.1021/pr1009367,4_2_1_1_0f
9838,10.1016/j.idairyj.2012.08.008,3_0_0_0_0b
9595,10.1021/pr1009367,4_2_0_0_0j
9940,10.1021/acs.jafc.1c05872,2_1_0_1_0f
9597,10.1007/978-1-4615-1371-1_40,3_1_1_0_0a
9598,10.1021/pr1009367,2_2_1_0_0b
9606,10.1021/acs.jafc.1c05872,4_1_1_1_0c
9923,10.1016/j.chroma.2015.09.060,6_0_0_0_0d
9825,10.3389/fnut.2016.00039,2_1_0_1_0f
39293,10.1016/j.ab.2009.03.004,6_4_1_0_0c
9598,10.1021/pr1009367,2_1_0_0_0m
9796,10.1002/2211-5463.12460,3_0_0_0_0h
9739,10.1007/978-1-4615-1371-1_40,2_0_1_0_0b
9598,10.1021/pr1009367,1_1_0_1_0c
9483,10.1021/pr1009367,3_1_0_0_0v
9923,10.1021/acs.jafc.6b05104,3_1_0_0_0g
9923,10.1021/acs.jafc.1c05872,6_0_0_0_1a
9606,10.1016/bs.accb.2015.08.002,4_2_1_0_0q
9923,10.1021/acs.jafc.1c00499,1_1_0_1_0b
9606,10.1021/jf0615810,5_2_3_0_0a
9923,10.1016/j.chroma.2015.09.060,4_0_0_0_0c
9796,10.1017/S0007114513003772,3_0_0_2_0a
9923,10.1017/S0007114513003772,3_0_0_0_0a
9825,10.1021/acs.jafc.6b00497,2_1_0_0_0e
9913,10.1021/jf300015j,3_6_0_0_0a
9796,10.1002/2211-5463.12460,4_0_0_0_0d
9606,10.4052/tigg.1734.1SE,3_1_1_0_0a
9825,10.1038/s41598-018-23025-x,3_0_0_0_0g
9615,10.1371/journal.pone.0243323,4_0_0_0_0e
379532,10.1007/s10719-012-9370-9,2_0_0_1_0b
9544,10.1021/pr1009367,2_1_1_0_0c
9258,10.1093/glycob/cwv010,4_2_3_1_0b
9606,10.1016/bs.accb.2015.08.002,4_2_2_1_0l
9606,10.4052/tigg.1734.1SE,3_0_0_0_0b
30588,10.1021/pr1009367,3_1_0_0_0m
9597,10.1093/glycob/cwp006,3_1_1_0_0c
9606,10.1021/pr100362f,6_4_1_0_0i
9685,10.1371/journal.pone.0243323,4_0_0_0_0c
9825,10.1017/S0007114513003772,4_1_0_1_0e
89462,10.1021/acs.analchem.0c00342,4_2_0_0_0b
39293,10.1016/s1096-4959(00)00327-4,4_2_1_0_0e
9606,10.1021/pr1009367,5_3_2_0_0ac
9825,10.1093/jas/sky212,1_1_0_1_0c
89462,10.1021/acs.analchem.0c00342,3_1_0_0_0c
9606,10.1021/acs.analchem.0c00342,3_1_0_1_0c
9923,10.1016/j.carbpol.2020.115965,2_0_1_0_0b
9606,10.1016/bs.accb.2015.08.002,5_3_3_0_0h
9825,10.1038/s41598-018-23025-x,1_1_0_2_0a
9913,10.1016/j.foodchem.2017.02.104,1_1_0_1_0b
9913,10.1016/j.foodchem.2017.02.104,2_0_0_1_0b
9825,10.1093/jas/sky212,4_0_0_0_0e
1446311,10.1021/acs.analchem.0c00342,3_0_0_1_0g
89462,10.1021/acs.analchem.0c00342,3_0_0_2_0b
9483,10.1021/pr1009367,3_0_0_0_0g
9606,10.4052/tigg.1734.1SE,5_3_2_0_0o
9825,10.1038/s41598-018-23025-x,3_2_0_2_0c
30588,10.1021/pr1009367,4_1_1_1_0c
116960,10.1007/978-1-4615-1371-1_40,2_0_1_0_0a
9606,10.4052/tigg.1734.1SE,3_1_1_0_0b
9940,10.1021/acs.jafc.1c05872,2_2_1_0_0a
9913,10.1021/acs.jafc.1c05872,2_2_0_0_0c
9606,10.1021/acs.jafc.1c05872,4_2_1_0_0o
9590,10.1021/pr1009367,3_1_0_1_0g
9606,10.1021/acs.analchem.0c00342,7_5_4_0_0b
9923,10.5851/kosfa.2022.e13,2_0_0_0_1a
9258,10.1093/glycob/cwv010,4_2_1_1_0t
9606,10.1016/bs.accb.2015.08.002,2_1_1_0_0b
9825,10.1093/jas/sky212,4_1_0_0_0h
9598,10.1021/pr1009367,4_1_0_0_0a
9595,10.1093/glycob/cwp006,2_0_0_1_0a
452646,10.1016/j.cbpa.2005.09.015,3_1_0_0_0b
9606,10.4052/tigg.1734.1SE,6_4_2_0_0o
9598,10.1007/978-1-4615-1371-1_40,2_0_1_0_0b
9483,10.1021/pr1009367,3_1_0_0_0s
59515,10.1111/asj.12899,2_0_0_0_1b
9923,10.1016/j.carbpol.2020.115965,3_1_0_0_0f
32536,10.1007/s10719-019-09899-7,4_2_0_0_0b
9825,10.3389/fnut.2016.00039,3_1_0_0_0g
9606,10.1021/pr1009367,5_3_0_1_0b
9606,10.4052/tigg.1734.1SE,4_2_0_2_0a
9923,10.1021/acs.analchem.0c00342,3_1_0_0_0f
9825,10.1002/elps.201500471,1_1_0_2_0c
9923,10.1021/acs.jafc.6b05104,2_0_0_1_0a
9913,10.1017/S0007114513003772,3_0_0_0_0b
9606,10.4052/tigg.1734.1SE,2_0_0_1_0a
9606,10.4052/tigg.1734.1SE,5_3_1_0_0a
9923,10.1016/j.carbpol.2020.115965,1_1_0_0_1c
9606,10.1016/bs.accb.2015.08.002,4_2_2_1_0e
9606,10.1021/pr100362f,4_2_1_0_0a
9606,10.1021/acs.jafc.1c05872,2_0_0_1_0c
9923,10.1021/acs.jafc.1c05872,2_0_0_1_1c
9606,10.1016/bs.accb.2015.08.002,4_2_1_0_0h
9606,10.1021/acs.analchem.0c00342,3_1_1_0_0c
1446311,10.1021/acs.analchem.0c00342,3_1_1_0_0l
9615,10.1371/journal.pone.0243323,4_2_0_1_0q
9825,10.1017/S0007114513003772,2_0_0_1_0b
9923,10.1021/acs.analchem.0c00342,4_2_0_1_0c
9923,10.1021/acs.jafc.6b05104,4_2_0_0_0g
9796,10.1002/2211-5463.12460,2_2_0_1_0c
9337,10.1007/s10719-014-9533-y,6_0_0_0_0a
9923,10.1016/j.chroma.2015.09.060,5_0_0_0_0c
9923,10.1016/j.chroma.2015.09.060,3_0_0_0_0h
9606,10.1021/pr100362f,4_2_3_0_0a
9923,10.1016/j.chroma.2015.09.060,1_1_0_1_0c
9606,10.1016/bs.accb.2015.08.002,5_3_1_0_0c
9923,10.1016/j.idairyj.2005.02.003,4_3_0_0_0a
9483,10.1021/pr1009367,8_6_0_0_0b
9923,10.1016/j.idairyj.2020.104727,2_0_0_1_0a
9483,10.1021/pr1009367,4_2_0_1_0a
9838,10.1017/S0007114513003772,3_2_0_0_0a
9825,10.3389/fnut.2016.00039,3_1_0_1_0f
9923,10.1021/acs.analchem.0c00342,4_2_0_1_0d
9913,10.1021/acs.analchem.0c00342,4_0_0_1_0b
9923,10.1021/acs.jafc.6b05104,2_0_0_0_2c
9606,10.1016/bs.accb.2015.08.002,4_2_0_1_0c
9796,10.1017/S0007114513003772,2_0_1_0_0b
9643,10.1007/s10719-019-09899-7,2_0_0_1_0a
9923,10.1021/acs.jafc.6b05104,3_0_0_0_1d
9279,10.1007/s10719-015-9600-z,4_1_0_1_0a
378754,10.1016/j.cbpc.2004.07.012,5_2_2_1_0a
9606,10.1021/pr100362f,3_1_2_0_0b
9923,10.1016/j.chroma.2015.09.060,1_1_0_0_1d
9913,10.1021/jf300015j,3_5_0_0_0a
9940,10.1021/acs.jafc.1c05872,2_0_1_1_0b
30588,10.1021/pr1009367,4_2_1_0_0j
9913,10.1021/acs.jafc.1c05872,3_1_0_0_0f
9825,10.1017/S0007114513003772,1_1_0_1_0a
9644,10.1016/s0304-4165(96)00101-8,3_0_0_0_0a
378754,10.1016/j.cbpc.2004.07.012,2_0_0_1_0a
9606,10.1021/pr100362f,2_0_1_0_0a
9913,10.1093/glycob/cwt007,3_1_0_0_0a
9913,10.1021/jf300015j,1_1_0_0_1e
9923,10.1016/j.carbpol.2020.115965,1_1_0_0_1e
9483,10.1021/pr1009367,4_1_0_0_0k
9923,10.1016/j.chroma.2015.09.060,6_0_0_0_0c
29139,10.1111/asj.12566,5_1_0_1_0c
9913,10.1021/acs.analchem.0c00342,3_1_0_0_0b
89462,10.1021/acs.analchem.0c00342,1_1_0_1_0b
9606,10.1021/jf0615810,4_1_1_0_0g
9923,10.1016/j.carbpol.2020.115965,2_1_0_1_0f
9606,10.4052/tigg.1734.1SE,6_4_1_0_0g
9923,10.1016/s0304-4165(97)00021-4,3_0_0_1_0b
9923,10.1021/acs.jafc.6b05104,3_3_0_0_0c
9615,10.1371/journal.pone.0243323,3_2_1_0_0f
9825,10.1017/S0007114513003772,3_1_0_1_0d
9606,10.4052/tigg.1734.1SE,4_2_2_0_0l
9838,10.1017/S0007114513003772,3_0_1_0_0c
9598,10.1021/pr1009367,1_1_0_1_0e
9749,10.1016/s1096-4959(02)00083-0,2_0_0_1_0a
9913,10.1038/s41598-019-41956-x,2_0_0_1_0a
9606,10.1016/bs.accb.2015.08.002,5_3_2_0_0c
9923,10.1016/j.carbpol.2020.115965,2_1_0_0_0k
9606,10.1016/bs.accb.2015.08.002,5_3_1_1_0a
9544,10.1021/pr1009367,4_1_1_1_0c
9606,10.1021/pr1009367,6_4_2_0_0s
9923,10.1021/acs.analchem.0c00342,4_0_0_0_1a
9606,10.1021/jf0615810,4_2_0_0_0g
9281,10.1007/s10719-016-9675-1,6_2_0_1_0b
9870,10.1016/j.idairyj.2013.07.012,3_0_0_0_0c
9913,10.1021/acs.jafc.8b01041,1_1_0_1_0a
9825,10.1038/s41598-018-23025-x,1_1_0_1_0a
9515,10.1016/s0742-8413(99)00080-8,3_0_0_0_0e
9606,10.1021/acs.analchem.0c00342,4_2_2_0_0a
9825,10.1017/S0007114513003772,4_2_0_2_0b
9913,10.1038/s41598-019-41956-x,5_4_1_0_0a
9606,10.1021/pr1009367,5_3_3_0_0l
9796,10.1002/2211-5463.12460,2_2_0_0_0d
9825,10.1021/jf100398u,3_0_0_0_0b
9825,10.1093/jas/sky212,4_0_0_0_0d
9615,10.1371/journal.pone.0099824.,3_0_0_0_0a
9923,10.1016/j.chroma.2015.09.060,3_0_0_1_0g
30588,10.1021/pr1009367,1_2_0_0_0a
9606,10.4052/tigg.1734.1SE,6_4_2_0_0e
9825,10.1021/acs.jafc.6b00497,3_0_0_1_0e
9606,10.4052/tigg.1734.1SE,4_2_0_1_0h
1446311,10.1021/acs.analchem.0c00342,4_2_1_0_0a
9483,10.1021/pr1009367,6_4_0_0_0h
9923,10.1016/j.chroma.2015.09.060,1_1_0_0_1e
9281,10.1007/s10719-016-9675-1,6_2_0_1_0c
9606,10.1021/jf0615810,2_2_0_0_0c
9590,10.1021/pr1009367,4_1_0_0_0i
9825,10.1038/s41598-018-23025-x,4_2_0_2_0b
9923,10.1017/S0007114513003772,4_1_0_0_1b
9606,10.1016/bs.accb.2015.08.002,4_2_0_1_0d
9720,10.1016/s1095-6433(03)00130-2,4_2_1_1_0d
9796,10.1017/S0007114513003772,2_1_0_0_0c
9923,10.1016/j.chroma.2015.09.060,2_2_0_0_0c
9606,10.1021/acs.jafc.1c05872,5_1_0_0_0h
9923,10.1016/j.smallrumres.2013.03.014,2_1_0_1_0f
9606,10.4052/tigg.1734.1SE,4_2_1_0_0g
9796,10.1002/2211-5463.12460,1_1_0_1_0c
9923,10.1016/j.smallrumres.2013.03.014,1_1_1_0_0b
9590,10.1021/pr1009367,5_3_0_0_0l
9606,10.1016/bs.accb.2015.08.002,4_2_0_1_0a
9598,10.1021/pr1009367,4_1_1_0_0i
9923,10.1016/j.smallrumres.2013.03.014,2_0_0_0_2c
9913,10.3390/dairy1030019,3_1_0_0_0a
9913,10.1021/jf300015j,4_5_1_0_0a
9825,10.1021/jf100398u,4_1_0_0_0a
9923,10.1016/j.chroma.2015.09.060,2_0_0_0_2d
9913,10.1021/acs.analchem.0c00342,3_0_0_1_0h
9606,10.4052/tigg.1734.1SE,4_2_1_1_0e
9258,10.1093/glycob/cwv010,3_1_0_1_0m
9483,10.1021/pr1009367,2_1_0_0_0m
9590,10.1021/pr1009367,4_2_0_1_0q
9825,10.1017/S0007114513003772,3_0_0_0_0e
9825,10.1002/elps.201500471,3_0_0_1_0h
9825,10.1093/jas/sky212,4_1_0_0_0g
9678,10.1016/j.cbpa.2008.09.013,3_0_0_0_0a
1446311,10.1021/acs.analchem.0c00342,3_2_0_0_0g
9597,10.1007/978-1-4615-1371-1_40,2_0_1_0_0b
9606,10.1021/pr100362f,5_3_2_0_0b
9606,10.4052/tigg.1734.1SE,3_1_1_2_0b
59515,10.1111/asj.12899,2_0_0_0_1a
9615,10.1371/journal.pone.0243323,4_2_0_1_0o
9615,10.1371/journal.pone.0099824.,2_0_1_0_0a
9685,10.1371/journal.pone.0243323,2_0_1_0_0b
9913,10.1017/S0007114513003772,4_2_0_1_0l
9796,10.1002/2211-5463.12460,2_1_0_0_0n
9606,10.1021/jf0615810,3_1_1_1_0f
9913,10.1093/glycob/cwt007,2_1_0_0_0i
9606,10.1016/bs.accb.2015.08.002,4_2_2_0_0f
9606,10.1021/pr100362f,4_2_1_0_0d
9685,10.1371/journal.pone.0243323,3_1_0_0_0b
9606,10.1021/acs.analchem.0c00342,5_2_2_0_0b
9923,10.1021/acs.jafc.1c05872,4_0_1_0_0a
9825,10.3389/fnut.2016.00039,3_1_0_0_0j
69260,10.1007/978-1-4615-1371-1_40,2_0_1_0_0a
9913,10.1021/acs.jafc.1c05872,3_1_1_0_0h
9606,10.1021/acs.analchem.0c00342,4_2_0_0_0a
9913,10.1017/S0007114513003772,4_2_0_2_0b
9606,10.4052/tigg.1734.1SE,6_4_2_0_0f
1446311,10.1021/acs.analchem.0c00342,3_1_0_1_0c
9923,10.1016/j.chroma.2015.09.060,2_0_0_0_2c
9923,10.1021/acs.jafc.1c00499,3_0_0_0_0e
9483,10.1021/pr1009367,4_1_0_0_0l
9258,10.1093/glycob/cwv010,4_2_2_1_0q
9923,10.1021/acs.jafc.6b05104,2_2_0_0_0d
9606,10.1021/pr1009367,5_3_0_0_0j
9923,10.1021/acs.jafc.6b05104,2_0_0_0_1e
9598,10.1021/pr1009367,3_1_0_0_0h
9837,10.1021/acs.jafc.1c05872,3_0_0_1_0g
9940,10.1017/S0007114513003772,1_1_1_0_0a
9606,10.1021/acs.jafc.1c05872,3_1_3_0_0c
9590,10.1021/pr1009367,3_1_0_1_0k
31869,10.1007/s10719-012-9370-9,4_2_1_0_0d
9837,10.1021/acs.jafc.1c05872,3_1_1_1_1a
9606,10.4052/tigg.1734.1SE,6_4_1_0_0h
9598,10.1021/pr1009367,4_2_1_0_0r
9923,10.1021/acs.analchem.0c00342,2_1_0_0_0c
9913,10.1021/jf300015j,3_0_0_0_0i
452646,10.1016/j.cbpa.2005.09.015,5_2_0_1_0b
9606,10.1021/acs.jafc.1c05872,2_0_1_0_0c
9606,10.1021/pr101006u,3_1_0_1_0b
9940,10.1017/S0007114513003772,2_0_0_1_1b
9837,10.1021/acs.jafc.1c05872,2_0_0_1_0c
9606,10.1016/bs.accb.2015.08.002,5_3_1_1_0c
9894,10.1007/978-1-4615-1371-1_40,3_1_0_0_0a
29139,10.1111/asj.12566,5_2_0_0_0b
9606,10.1021/acs.analchem.0c00342,7_5_4_0_0a
9923,10.1017/S0007114513003772,4_2_0_0_1a
9796,10.1021/acs.jafc.5b01127,3_1_0_2_0a
39293,10.1016/j.ab.2009.03.004,6_4_0_0_0a
9606,10.1021/jf0615810,6_4_0_1_0b
9796,10.1017/S0007114513003772,4_1_0_1_0d
39293,10.1016/s1096-4959(00)00327-4,3_1_1_0_0d
9606,10.4052/tigg.1734.1SE,4_2_2_1_0e
9825,10.3168/jds.2016-10966,3_1_0_1_0f
9923,10.1016/j.carbpol.2020.115965,2_1_0_1_0j
9923,10.1016/j.carbpol.2020.115965,2_0_0_2_0c
9825,10.1038/s41598-018-23025-x,4_1_0_0_0g
9544,10.1021/pr1009367,4_2_1_0_0o
30548,10.1111/asj.12040,4_1_0_0_0b
9615,10.1371/journal.pone.0243323,3_0_0_0_0g
9796,10.1002/2211-5463.12460,4_1_0_1_0h
1446311,10.1021/acs.analchem.0c00342,2_0_0_0_1a
1446311,10.1021/acs.analchem.0c00342,3_1_0_0_0c
9483,10.1021/pr1009367,4_2_0_0_0t
9923,10.1016/j.idairyj.2005.02.003,2_0_0_2_0a
9940,10.1017/S0007114513003772,3_1_0_0_1b
9598,10.1093/glycob/cwp006,2_0_1_0_0b
9825,10.1017/S0007114513003772,3_1_0_1_0c
9483,10.1021/pr1009367,4_2_0_0_0h
31869,10.1007/s10719-012-9370-9,2_0_1_0_0b
30521,10.1016/j.idairyj.2020.104727,3_1_0_0_0b
9597,10.1093/glycob/cwp006,2_0_1_0_0b
9685,10.1371/journal.pone.0243323,4_2_2_0_0b
9913,10.1021/jf300015j,3_4_1_0_0a
9913,10.1093/glycob/cwt007,2_0_0_1_0b
9923,10.1016/j.chroma.2015.09.060,4_0_0_0_0d
9606,10.1016/bs.accb.2015.08.002,6_4_2_0_0n
9913,10.1017/S0007114513003772,1_1_1_0_0a
9606,10.1016/bs.accb.2015.08.002,5_3_4_0_0b
9940,10.1021/acs.jafc.1c05872,3_0_0_1_0g
9606,10.4052/tigg.1734.1SE,5_3_3_0_0a
9923,10.1021/acs.jafc.6b05104,1_1_0_0_1e
9923,10.1016/j.carbpol.2020.115965,9_0_0_0_0a
452646,10.1016/j.cbpa.2005.09.015,4_2_0_0_0b
9913,10.1093/glycob/cwt007,2_1_0_0_0j
9923,10.1021/acs.analchem.0c00342,1_1_0_0_1b
9606,10.4052/tigg.1734.1SE,4_2_2_1_0m
9825,10.1017/S0007114513003772,4_1_0_2_0a
9615,10.1371/journal.pone.0243323,2_0_0_1_0a
1446311,10.1021/acs.analchem.0c00342,3_1_0_1_0f
39293,10.1016/j.ab.2009.03.004,5_3_0_0_0a
30588,10.1021/pr1009367,3_1_0_1_0c
69298,10.1007/s10719-018-9849-0,3_0_0_0_0a
9643,10.1007/978-1-4615-1371-1_40,3_1_1_0_0a
9544,10.1021/pr1009367,4_2_1_1_0r
10090,10.1016/j.carbpol.2021.117734,3_1_0_1_0c
9796,10.1021/acs.jafc.5b01127,2_0_0_1_0a
9595,10.1021/pr1009367,2_1_0_0_0m
9544,10.1021/pr1009367,4_2_0_0_0g
378754,10.1016/s0304-4165(99)00134-8,3_0_0_0_0a
9923,10.1021/acs.analchem.0c00342,5_2_1_0_0b
1446311,10.1021/acs.analchem.0c00342,3_0_0_0_0a
1446311,10.1021/acs.analchem.0c00342,3_2_1_0_0e
9606,10.4052/tigg.1734.1SE,5_3_2_0_0n
9913,10.3390/dairy1030019,3_1_0_0_0b
9279,10.1007/s10719-015-9600-z,5_1_0_0_0a
9923,10.1016/0304-4165(88)90196-1,2_1_0_0_0d
9337,10.1007/s10719-014-9533-y,4_0_0_0_0a
9913,10.1093/glycob/cwt007,2_2_0_0_0a
9606,10.4052/tigg.1734.1SE,5_3_2_1_0e
9483,10.1021/pr1009367,4_2_1_0_0r
9646,10.1016/s1096-4959(03)00093-9,3_0_0_0_0a
9923,10.1016/j.smallrumres.2013.03.014,4_0_0_1_0b
9913,10.3390/dairy1030019,4_2_0_0_0b
9825,10.3389/fnut.2016.00039,5_1_0_0_0h
9606,10.4052/tigg.1734.1SE,3_1_1_1_0g
39304,10.1016/j.ab.2009.03.004,7_7_2_0_0a
9923,10.1016/j.chroma.2015.09.060,4_0_0_0_0i
9825,10.3389/fnut.2016.00039,1_1_0_1_0c
30588,10.1021/pr1009367,6_4_0_0_0f
30588,10.1021/pr1009367,3_1_0_0_0h
9913,10.1093/glycob/cwt007,4_1_0_0_0c
9923,10.1021/acs.jafc.6b05104,3_0_0_1_0h
9595,10.1021/pr1009367,3_1_1_0_0c
9606,10.1021/pr1009367,4_2_0_0_0g
9923,10.1016/j.chroma.2015.09.060,3_0_0_1_0i
9606,10.1021/pr101006u,4_2_2_1_0e
9923,10.1016/j.idairyj.2020.104727,3_1_0_1_0c
9600,10.1007/978-1-4615-1371-1_40,2_0_1_0_0b
9595,10.1021/pr1009367,6_4_0_0_0f
